Unnamed: 0,Record,Field,Value,idx,Name,Ligand1,Ligand2,Group_L1,Group_L2,L1L2
4652,38_46,Pt,-49.14273018489621,4652,Pt_38_46,38,46,NHC,NHC,NHC-NHC
4690,40_44,Pt,-48.12051942565449,4690,Pt_40_44,40,44,NHC,NHC,NHC-NHC
4783,4_47,Pt,-35.14328461619152,4783,Pt_4_47,4,47,NHC,NHC,NHC-NHC
4789,4_78,Pt,-29.73581827427552,4789,Pt_4_78,4,78,NHC,NHC,NHC-NHC
4822,54_76,Pt,-44.73736212475342,4822,Pt_54_76,54,76,NHC,NHC,NHC-NHC
4857,5_35,Pt,-36.92336349625839,4857,Pt_5_35,5,35,NHC,NHC,NHC-NHC
4858,5_44,Pt,-43.36673585985409,4858,Pt_5_44,5,44,NHC,NHC,NHC-NHC
4919,6_46,Pt,-40.666559244316886,4919,Pt_6_46,6,46,NHC,NHC,NHC-NHC
4958,7_33,Pt,-43.91143256554642,4958,Pt_7_33,7,33,NHC,NHC,NHC-NHC
4982,8_48,Pt,-40.91070947270055,4982,Pt_8_48,8,48,NHC,NHC,NHC-NHC
4994,9_48,Pt,-47.76749717132043,4994,Pt_9_48,9,48,NHC,NHC,NHC-NHC
