,Record,Field,Value,idx,Sigma,Rho,Predval,Split
469,32_39,Cu,-16.7604,469,-5.90862487795133,0.6984130953590895,-15.677000320629308,1
244,32_45,Au,-0.21,244,5.856082418195671,0.6016797605501507,1.9100726539193635,1
762,35_44,Ni,-67.91302828025073,762,2.8968593090770676,0.8175304855230957,-76.72858152665825,1
0,32_32,Ag,16.15,0,4.400105455787626,0.5889948642718796,14.193724057008778,1
454,49_77,Au,-1.609661279246211,454,-4.546957788475541,0.6016797605501507,-4.349226086624162,1
1024,37_42,Pd,-54.84,1024,-0.8851949527774167,0.6641452311715003,-46.86690805282362,1
1279,38_77,Pt,-34.49711580062285,1279,-4.976380784044376,0.6311075113990221,-54.169303497039635,1
1245,36_48,Pt,-54.98226827941835,1245,-6.000331083850579,0.6311075113990221,-54.815526222546616,1
152,40_78,Ag,32.47431985847652,152,32.589835500609,0.5889948642718796,30.79733027861927,1
1352,45_47,Pt,-49.85171345341951,1352,1.4294553315847742,0.6311075113990221,-50.12653220767495,1
1367,47_49,Pt,-50.81902242777869,1367,1.4241975196001706,0.6311075113990221,-50.129850452311956,1
672,47_47,Cu,-20.8959,672,0.13228370033536963,0.6984130953590895,-11.457950661686818,1
771,36_36,Ni,-95.32589166332036,771,-3.351125733228712,0.8175304855230957,-81.83649977183553,1
368,39_76,Au,-12.809409760404378,368,-19.30613449802192,0.6016797605501507,-13.229523995141387,1
1189,33_46,Pt,-56.77828304190189,1189,0.7796827873732752,0.6311075113990221,-50.536608541027675,1
550,36_46,Cu,-7.257663867902011,550,-0.9913715782235755,0.6984130953590895,-12.24272622290175,1
413,43_49,Au,-0.19,413,-0.9805937682309512,0.6016797605501507,-2.203417036888724,1
667,46_48,Cu,-19.4411,667,-3.5282324024818443,0.6984130953590895,-14.01450304366718,1
648,44_44,Cu,-10.932961685117334,648,0.8308572504531829,0.6984130953590895,-10.970057746213048,1
1273,38_45,Pt,-50.78949883393943,1273,0.1746241241713329,0.6311075113990221,-50.91846560821148,1
1126,45_78,Pd,-22.968269064556807,1126,32.15510275945356,0.6641452311715003,-24.923351890758784,1
779,36_44,Ni,-79.93189406068996,779,-0.004822221796756547,0.8175304855230957,-79.10079463742693,1
864,42_48,Ni,-75.94639076897874,864,-5.2706594195639545,0.8175304855230957,-83.40577707840312,1
299,35_43,Au,3.71,299,9.086979618861994,0.6016797605501507,3.8540381079784285,1
118,38_45,Ag,13.2809,118,0.1746241241713329,0.5889948642718796,11.704937253610078,1
1324,42_46,Pt,-57.04428676376119,1324,-5.254066728331286,0.6311075113990221,-54.34455318228904,1
467,32_37,Cu,-12.8494,467,-5.562973447776605,0.6984130953590895,-15.435592835365682,1
381,40_76,Au,0.7715046824887395,381,-1.9848632249915379,0.6016797605501507,-2.807665643160264,1
333,37_44,Au,-0.822608,333,-0.25547387782695496,0.6016797605501507,-1.767127074860296,1
993,35_44,Pd,-41.85,993,2.8968593090770676,0.6641452311715003,-44.355074750781114,1
182,43_49,Ag,14.82,182,-0.9805937682309512,0.5889948642718796,11.024519847870147,1
46,34_39,Ag,10.5527,46,-5.769212776474893,0.5889948642718796,8.204047845059765,1
996,35_47,Pd,-41.49,996,3.94388666166976,0.6641452311715003,-43.65969652765056,1
266,33_47,Au,-0.22,266,-1.0108014847514064,0.6016797605501507,-2.221592408531518,1
436,46_48,Au,-5.74,436,-3.5282324024818443,0.6016797605501507,-3.7362796403131147,1
911,48_76,Ni,-79.48328635888174,911,2.878417351391284,0.8175304855230957,-76.7436583892791,1
47,34_40,Ag,7.57854,47,-8.546674456119993,0.5889948642718796,6.568137180036852,1
414,43_76,Au,-20.33384663285688,414,-19.75171419837234,0.6016797605501507,-13.497620282554237,1
881,44_46,Ni,-71.60924244392663,881,-0.5411706184545151,0.8175304855230957,-79.53927580255608,1
1075,40_77,Pd,-52.12100885994733,1075,-1.5260208115401965,0.6641452311715003,-47.292509490932304,1
1078,41_42,Pd,-55.13,1078,-4.58374194712664,0.6641452311715003,-49.323280401384345,1
53,34_46,Ag,9.19748,53,-5.619155596907842,0.5889948642718796,8.29243075317188,1
1005,36_39,Pd,-47.01,1005,-2.152765884337851,0.6641452311715003,-47.7087592421911,1
928,32_36,Pd,-50.01,928,-3.9808666578142047,0.6641452311715003,-48.92288365299635,1
1173,32_76,Pt,-38.91758056497201,1173,10.921101928699619,0.6311075113990221,-44.1362827446908,1
1318,41_77,Pt,-49.22757486067712,1318,-5.669876279076142,0.6311075113990221,-54.60697371307557,1
676,47_77,Cu,-16.222752230707556,676,-7.575099922736878,0.6984130953590895,-16.84088831499666,1
813,38_47,Ni,-72.88087813882157,813,-1.6065355280620208,0.8175304855230957,-80.41024409436677,1
1092,42_45,Pd,-52.04,1092,-0.005052746835101751,0.6641452311715003,-46.28236580399427,1
147,40_47,Ag,10.90630529820919,147,0.9579154291689411,0.5889948642718796,12.166291809482487,1
1105,43_48,Pd,-44.65,1105,0.6426089332074557,0.6641452311715003,-45.85222438778148,1
1119,45_45,Pd,-51.35,1119,-1.843593635621223,0.6641452311715003,-47.50342396759538,1
1015,36_49,Pd,-52.18,1015,-7.803007500559905,0.6641452311715003,-51.461340266571725,1
1106,43_49,Pd,-43.66,1106,-0.9805937682309512,0.6641452311715003,-46.9302667211665,1
132,39_45,Ag,9.34835510980338,132,-7.271428532549911,0.5889948642718796,7.31925047970328,1
307,35_77,Au,-7.823827326763421,307,-14.197823743238331,0.6016797605501507,-10.155956803387438,1
1010,36_44,Pd,-49.54,1010,-0.004822221796756547,0.6641452311715003,-46.282212701889385,1
1375,48_78,Pt,-30.41560629894957,1375,31.768314317748782,0.6311075113990221,-30.97945041423112,1
634,42_49,Cu,-14.777411013841627,634,-4.220478994949073,0.6984130953590895,-14.497977129063997,1
389,41_46,Au,1.488147513475269,389,-9.312206529341289,0.6016797605501507,-7.216379807990172,1
1082,41_46,Pd,-45.64,1082,-9.312206529341289,0.6641452311715003,-52.46366760442554,1
273,34_35,Au,1.1,273,6.4871373468086695,0.6016797605501507,2.2897656322612248,1
1117,44_77,Pd,-56.98355580400676,1117,-8.364273306510771,0.6641452311715003,-51.83410227501362,1
665,46_46,Cu,-10.79534586519003,665,3.897047940897367,0.6984130953590895,-8.828590015138701,1
964,33_78,Pd,-19.928865666966885,964,32.695198006289736,0.6641452311715003,-24.564650208194145,1
769,35_77,Ni,-95.65183644974604,769,-14.197823743238331,0.8175304855230957,-90.7040060622811,1
541,36_37,Cu,-49.91946778352964,541,-14.215032301258839,0.6984130953590895,-21.47830404045522,1
614,40_78,Cu,0.768678842112422,614,32.589835500609,0.6984130953590895,11.210828558920273,1
384,41_41,Au,-1.28,384,-4.002363895341321,0.6016797605501507,-4.021554963406089,1
149,40_49,Ag,9.47711,149,-8.730506432917059,0.5889948642718796,6.459861089814432,1
1120,45_46,Pd,-45.83,1120,-0.012251786337223347,0.6641452311715003,-46.287147011748615,1
1338,43_76,Pt,-67.7233094908297,1338,-19.75171419837234,0.6311075113990221,-63.494127398246974,1
969,34_38,Pd,-43.86,969,-1.8101759978334528,0.6641452311715003,-47.481229802821616,1
953,33_41,Pd,-48.74,953,-0.6081867936737342,0.6641452311715003,-46.68293440495931,1
1253,37_40,Pt,-58.420761516317725,1253,-9.103529238758444,0.6311075113990221,-56.773977887468554,1
496,33_46,Cu,-17.515832621138543,496,0.7796827873732752,0.6984130953590895,-11.005798661376025,1
332,37_43,Au,-0.7062955880537629,332,0.7318766492400901,0.6016797605501507,-1.1730582461555312,1
828,39_48,Ni,-90.54708378063516,828,-5.580115936982082,0.8175304855230957,-83.65876721533625,1
117,38_44,Ag,15.6555,117,2.3971719688928954,0.5889948642718796,13.014006519749614,1
1043,38_46,Pd,-46.14,1043,1.3239075206341802,0.6641452311715003,-45.39974317993814,1
1269,38_41,Pt,-45.76266736770049,1269,-12.645234568481243,0.6311075113990221,-59.00917472421856,1
1371,48_48,Pt,-52.55724097928032,1371,-5.821107903082091,0.6311075113990221,-54.7024171269468,1
111,38_38,Ag,14.99,111,2.0808713417333413,0.5889948642718796,12.82770707478666,1
1231,35_77,Pt,-55.49015011405572,1231,-14.197823743238331,0.6311075113990221,-59.98902541452457,1
359,39_41,Au,-3.23,359,-6.939822743903127,0.6016797605501507,-5.7889645000346786,1
355,38_77,Au,-7.152736715041101,355,-4.976380784044376,0.6016797605501507,-4.607601211772747,1
597,39_48,Cu,-20.519,597,-5.580115936982082,0.6984130953590895,-15.44756537431384,1
1242,36_45,Pt,-47.405046523083,1242,2.390454839477612,0.6311075113990221,-49.520038199793014,1
263,33_44,Au,0.237954,263,-3.773785342938986,0.6016797605501507,-3.8840238747297526,1
1235,36_38,Pt,-53.14494981942698,1235,-4.337466216519865,0.6311075113990221,-53.76607971433266,1
721,33_40,Ni,-92.16173148015514,721,-2.001934340904252,0.8175304855230957,-80.73349467780494,1
806,38_40,Ni,-91.01328161358832,806,-6.26149448820102,0.8175304855230957,-84.2158149531393,1
1226,35_46,Pt,-49.0340047548525,1226,4.823079650439962,0.6311075113990221,-47.98479040917905,1
919,76_77,Ni,-8.129351006392247,919,20.29034245896079,0.8175304855230957,-62.50887880219603,1
1150,76_77,Pd,-8.146946334703394,1150,20.29034245896079,0.6641452311715003,-32.803275863324,1
1139,47_78,Pd,-25.26064685452729,1139,30.207286634176562,0.6641452311715003,-26.216984681560454,1
271,33_78,Au,21.88721063081175,271,32.695198006289736,0.6016797605501507,18.058625294341617,1
116,38_43,Ag,16.3176,116,5.405607486842327,0.5889948642718796,14.785959589314942,1
1134,47_47,Pd,-48.15,1134,0.13228370033536963,0.6641452311715003,-46.19115445753996,1
155,41_43,Ag,13.84,155,3.393843008354279,0.5889948642718796,13.601040643360884,1
400,42_46,Au,-6.87,400,-5.254066728331286,0.6016797605501507,-4.774679224239437,1
606,40_44,Cu,-13.9769,606,-2.5120456503090756,0.6984130953590895,-13.304784908619295,1
