,Record,Field,Value,idx,Sigma,Rho,Predval,Split
1358,48_65,Ni,-78.6585997864604,1358,-3.517429024144372,0.6550500654648752,-74.83219417576443,0
1561,39_64,Pd,-46.68,1561,-11.579743190108315,0.49530689048818577,-50.588591344289824,0
1821,34_52,Pt,-62.312282289844006,1821,-2.6412117991075292,0.5181737643732254,-53.48978173772527,0
741,33_60,Cu,-10.71,741,-5.0902960427052895,0.7016906037082891,-10.907803216521216,0
2060,48_53,Pt,-52.459336046129465,2060,-3.426415549279382,0.5181737643732254,-53.89665372075179,0
368,32_61,Au,1.55,368,1.807908814675799,0.3655506754938381,1.9027644442585372,0
949,45_64,Cu,-5.163025936577469,949,-2.1290995819897622,0.7016906037082891,-8.829959484302888,0
219,44_65,Ag,21.4295951500535,219,-2.824883469548459,0.414168055873688,17.141635191148808,0
1731,49_64,Pd,-47.48,1731,-3.734390210225657,0.49530689048818577,-46.70273395504192,0
614,47_52,Au,1.18,614,-1.6518817474190477,0.3655506754938381,0.6380356672175603,0
1402,58_77,Ni,-92.01545248553155,1402,24.49275892446105,0.6550500654648752,-56.48411872634699,0
